hour,day,weather,event,crowd_risk
10,Tuesday,Cloudy,NoEvent,63
6,Monday,Clear,Concert,70
2,Wednesday,Cloudy,Concert,66
12,Sunday,Rain,Sports,79
8,Tuesday,Clear,Festival,61
12,Friday,Cloudy,Festival,62
21,Saturday,Rain,Festival,97
2,Saturday,Rain,Sports,70
15,Friday,Rain,NoEvent,54
18,Thursday,Cloudy,Concert,71
2,Saturday,Clear,Festival,72
17,Thursday,Clear,Concert,80
8,Wednesday,Clear,Concert,52
0,Monday,Clear,Festival,53
5,Tuesday,Cloudy,Concert,67
11,Friday,Cloudy,NoEvent,67
8,Tuesday,Clear,Concert,66
22,Sunday,Rain,NoEvent,80
23,Wednesday,Clear,NoEvent,55
23,Wednesday,Clear,Sports,54
0,Friday,Cloudy,Sports,60
11,Thursday,Clear,NoEvent,50
9,Monday,Cloudy,Festival,65
22,Friday,Rain,Festival,47
0,Wednesday,Clear,Concert,68
23,Tuesday,Clear,Festival,52
18,Wednesday,Cloudy,Concert,74
6,Thursday,Rain,Concert,57
14,Sunday,Rain,NoEvent,80
6,Monday,Rain,Festival,42
19,Monday,Cloudy,Concert,79
6,Saturday,Rain,Concert,80
9,Sunday,Rain,NoEvent,71
7,Saturday,Clear,Sports,77
0,Wednesday,Clear,Festival,53
16,Saturday,Rain,Festival,72
0,Sunday,Rain,Concert,60
0,Monday,Cloudy,Sports,56
17,Thursday,Cloudy,NoEvent,82
0,Wednesday,Clear,Sports,66
12,Saturday,Rain,NoEvent,73
14,Friday,Clear,Festival,58
5,Saturday,Clear,Festival,80
1,Tuesday,Cloudy,Concert,58
10,Friday,Cloudy,Sports,58
16,Tuesday,Cloudy,Festival,67
7,Thursday,Cloudy,Sports,60
2,Sunday,Clear,Festival,73
2,Monday,Clear,Festival,51
9,Sunday,Rain,Concert,79
16,Friday,Clear,Sports,52
22,Saturday,Clear,Festival,87
16,Saturday,Clear,Concert,87
1,Tuesday,Cloudy,Festival,58
18,Thursday,Rain,Sports,79
12,Sunday,Cloudy,Festival,76
13,Sunday,Rain,Sports,65
19,Sunday,Cloudy,Sports,100
4,Friday,Rain,Festival,58
9,Monday,Rain,Sports,43
22,Saturday,Rain,NoEvent,60
23,Thursday,Clear,Festival,54
17,Thursday,Clear,Concert,75
15,Tuesday,Rain,Sports,44
8,Wednesday,Clear,Concert,59
4,Sunday,Rain,Sports,61
15,Saturday,Clear,NoEvent,85
21,Saturday,Cloudy,NoEvent,95
12,Saturday,Clear,NoEvent,89
23,Monday,Clear,Festival,54
14,Friday,Clear,Concert,63
7,Sunday,Rain,NoEvent,64
22,Saturday,Cloudy,NoEvent,71
11,Sunday,Cloudy,NoEvent,70
21,Saturday,Cloudy,NoEvent,91
7,Tuesday,Rain,Concert,54
13,Tuesday,Clear,NoEvent,52
9,Saturday,Rain,Festival,60
0,Monday,Rain,Sports,57
11,Wednesday,Clear,NoEvent,64
5,Friday,Clear,Concert,65
22,Tuesday,Cloudy,Sports,61
11,Friday,Rain,Sports,59
12,Thursday,Cloudy,Concert,64
16,Sunday,Cloudy,Festival,89
1,Thursday,Clear,Concert,68
5,Sunday,Cloudy,Sports,72
17,Saturday,Clear,Concert,100
17,Sunday,Rain,Concert,86
7,Thursday,Cloudy,Festival,56
13,Friday,Clear,Festival,54
13,Friday,Cloudy,Sports,66
7,Sunday,Clear,NoEvent,80
10,Saturday,Rain,NoEvent,78
17,Wednesday,Clear,NoEvent,73
16,Tuesday,Rain,NoEvent,46
12,Wednesday,Cloudy,Sports,60
21,Wednesday,Rain,Festival,78
9,Wednesday,Clear,Sports,56
10,Wednesday,Rain,Concert,47
13,Sunday,Clear,Festival,71
11,Friday,Rain,Concert,55
7,Monday,Clear,NoEvent,66
7,Wednesday,Rain,Sports,60
0,Sunday,Rain,Concert,80
13,Wednesday,Clear,Concert,54
10,Tuesday,Rain,Concert,49
18,Monday,Clear,NoEvent,81
5,Monday,Clear,NoEvent,54
14,Sunday,Cloudy,Concert,83
0,Saturday,Rain,Festival,70
9,Saturday,Rain,Festival,74
11,Sunday,Rain,NoEvent,73
2,Friday,Clear,NoEvent,69
16,Monday,Rain,Concert,46
12,Friday,Cloudy,Festival,69
15,Wednesday,Clear,Sports,50
6,Friday,Clear,Sports,51
5,Monday,Rain,Sports,55
14,Sunday,Clear,Sports,71
13,Thursday,Clear,Sports,57
2,Thursday,Rain,NoEvent,56
18,Saturday,Rain,Sports,98
2,Monday,Clear,Sports,63
22,Sunday,Cloudy,Concert,75
9,Thursday,Rain,Concert,40
3,Sunday,Cloudy,Sports,70
23,Sunday,Cloudy,Concert,88
8,Thursday,Clear,Concert,70
7,Monday,Clear,Festival,60
19,Friday,Cloudy,Concert,71
15,Wednesday,Rain,NoEvent,49
11,Saturday,Rain,Sports,78
17,Sunday,Cloudy,Sports,100
15,Sunday,Rain,Concert,61
11,Monday,Clear,Sports,55
15,Friday,Rain,Concert,58
8,Wednesday,Cloudy,NoEvent,69
8,Thursday,Clear,Sports,57
20,Saturday,Cloudy,Festival,100
22,Tuesday,Rain,NoEvent,58
3,Sunday,Cloudy,Festival,82
5,Sunday,Clear,Sports,87
11,Friday,Rain,Festival,55
2,Friday,Cloudy,NoEvent,67
7,Tuesday,Clear,Concert,69
15,Thursday,Cloudy,Concert,68
3,Friday,Clear,Concert,65
5,Monday,Rain,Sports,51
14,Saturday,Rain,Festival,63
9,Thursday,Cloudy,NoEvent,50
16,Saturday,Rain,Concert,68
20,Saturday,Clear,Concert,100
19,Saturday,Clear,Sports,100
6,Sunday,Clear,Festival,81
12,Wednesday,Rain,Sports,47
12,Thursday,Cloudy,Sports,60
4,Sunday,Rain,Festival,68
23,Wednesday,Clear,Concert,66
17,Tuesday,Cloudy,Sports,71
22,Thursday,Cloudy,Sports,67
14,Friday,Clear,Festival,59
8,Saturday,Cloudy,Festival,73
0,Sunday,Clear,Concert,72
19,Saturday,Cloudy,NoEvent,100
6,Tuesday,Cloudy,Sports,60
1,Tuesday,Clear,Concert,56
17,Thursday,Cloudy,Concert,86
11,Monday,Rain,Sports,58
5,Monday,Clear,Sports,68
1,Friday,Rain,Concert,42
19,Sunday,Rain,Sports,93
20,Wednesday,Clear,NoEvent,85
14,Thursday,Rain,Festival,40
19,Sunday,Cloudy,NoEvent,100
2,Saturday,Cloudy,Concert,70
17,Thursday,Clear,NoEvent,81
0,Wednesday,Rain,NoEvent,51
8,Wednesday,Rain,Sports,50
17,Wednesday,Clear,Sports,85
18,Thursday,Cloudy,NoEvent,79
4,Monday,Cloudy,Festival,63
7,Wednesday,Rain,Sports,57
11,Tuesday,Clear,NoEvent,55
0,Tuesday,Rain,Sports,56
7,Tuesday,Cloudy,Concert,60
5,Tuesday,Cloudy,NoEvent,56
8,Thursday,Rain,Sports,44
18,Monday,Cloudy,NoEvent,70
21,Friday,Cloudy,Sports,88
9,Saturday,Clear,Sports,77
15,Monday,Rain,Sports,58
20,Tuesday,Rain,Festival,74
10,Wednesday,Clear,NoEvent,69
7,Monday,Cloudy,NoEvent,51
19,Wednesday,Rain,Concert,65
2,Sunday,Cloudy,Concert,88
16,Tuesday,Cloudy,Concert,53
2,Saturday,Clear,NoEvent,77
8,Friday,Clear,Concert,70
2,Monday,Cloudy,Festival,67
9,Wednesday,Clear,Festival,56
8,Saturday,Rain,Festival,80
12,Wednesday,Rain,NoEvent,48
12,Thursday,Clear,Festival,58
19,Sunday,Cloudy,Festival,93
8,Wednesday,Rain,NoEvent,47
19,Monday,Clear,NoEvent,75
10,Saturday,Cloudy,Concert,76
19,Tuesday,Rain,NoEvent,76
5,Friday,Rain,Sports,41
21,Wednesday,Cloudy,NoEvent,86
10,Tuesday,Clear,NoEvent,59
3,Saturday,Cloudy,Festival,81
14,Thursday,Rain,Festival,40
15,Saturday,Clear,NoEvent,81
12,Thursday,Cloudy,Festival,61
0,Saturday,Clear,NoEvent,72
5,Friday,Clear,Sports,58
3,Monday,Rain,Concert,55
14,Saturday,Rain,NoEvent,67
12,Friday,Cloudy,Concert,50
5,Tuesday,Rain,Concert,41
2,Tuesday,Clear,Sports,63
19,Monday,Clear,Festival,84
13,Wednesday,Clear,Festival,57
22,Tuesday,Rain,Sports,53
23,Tuesday,Clear,NoEvent,50
19,Monday,Cloudy,Concert,76
20,Friday,Clear,Concert,90
8,Thursday,Cloudy,Festival,62
18,Thursday,Clear,NoEvent,84
13,Tuesday,Clear,NoEvent,70
5,Saturday,Rain,Concert,71
9,Saturday,Clear,Concert,75
8,Saturday,Cloudy,Festival,77
2,Wednesday,Clear,Festival,61
6,Thursday,Cloudy,Festival,65
1,Friday,Cloudy,NoEvent,51
20,Wednesday,Rain,Festival,72
16,Tuesday,Clear,Festival,66
1,Wednesday,Rain,Sports,58
14,Thursday,Clear,Sports,55
13,Sunday,Cloudy,Festival,75
21,Sunday,Clear,Sports,100
11,Wednesday,Rain,Concert,57
3,Thursday,Rain,Sports,58
12,Tuesday,Clear,Festival,66
15,Monday,Clear,Sports,50
14,Sunday,Cloudy,NoEvent,86
7,Wednesday,Rain,Festival,57
16,Tuesday,Cloudy,Sports,57
5,Friday,Clear,Festival,61
13,Saturday,Clear,NoEvent,72
0,Saturday,Clear,Concert,88
9,Wednesday,Rain,Festival,50
12,Tuesday,Cloudy,Concert,51
5,Saturday,Clear,Concert,88
15,Thursday,Cloudy,Concert,60
4,Thursday,Cloudy,NoEvent,68
1,Saturday,Clear,Festival,74
14,Sunday,Clear,Concert,84
6,Monday,Rain,Sports,49
1,Tuesday,Rain,Sports,60
0,Friday,Cloudy,Sports,51
13,Thursday,Cloudy,NoEvent,65
11,Saturday,Rain,Sports,66
13,Saturday,Cloudy,Festival,89
8,Friday,Cloudy,Festival,68
15,Wednesday,Cloudy,Concert,67
11,Saturday,Rain,Festival,65
15,Monday,Rain,Festival,47
7,Tuesday,Rain,Sports,53
15,Saturday,Cloudy,Festival,72
14,Wednesday,Rain,Concert,52
9,Tuesday,Cloudy,Sports,50
13,Saturday,Rain,NoEvent,60
1,Friday,Cloudy,Festival,57
4,Saturday,Rain,Sports,78
11,Monday,Rain,Sports,57
10,Thursday,Rain,NoEvent,52
6,Sunday,Rain,Festival,68
4,Wednesday,Clear,NoEvent,67
8,Sunday,Clear,NoEvent,86
0,Friday,Cloudy,Concert,64
0,Sunday,Rain,Concert,63
2,Thursday,Rain,Sports,59
6,Tuesday,Rain,Concert,51
3,Sunday,Clear,Concert,81
15,Monday,Rain,Sports,56
1,Thursday,Cloudy,NoEvent,50
9,Saturday,Clear,Sports,84
4,Friday,Cloudy,NoEvent,57
14,Sunday,Cloudy,Festival,80
22,Thursday,Clear,Festival,59
1,Friday,Clear,Sports,63
21,Friday,Cloudy,Festival,81
0,Wednesday,Clear,Sports,57
15,Saturday,Cloudy,NoEvent,79
10,Wednesday,Clear,Festival,69
21,Sunday,Clear,Concert,100
15,Wednesday,Rain,Festival,60
16,Sunday,Cloudy,Festival,70
1,Thursday,Rain,Concert,59
20,Monday,Cloudy,NoEvent,87
4,Saturday,Clear,Festival,73
6,Wednesday,Rain,Concert,41
10,Monday,Rain,Sports,53
10,Saturday,Cloudy,Festival,79
21,Friday,Rain,Festival,66
12,Wednesday,Rain,Sports,58
11,Sunday,Clear,Sports,76
3,Friday,Cloudy,Sports,50
10,Friday,Clear,Sports,64
15,Thursday,Clear,Concert,51
4,Tuesday,Clear,Concert,57
4,Thursday,Rain,Festival,40
23,Thursday,Cloudy,NoEvent,70
8,Thursday,Clear,Sports,65
23,Tuesday,Clear,Concert,57
2,Tuesday,Cloudy,NoEvent,67
19,Wednesday,Clear,Sports,90
6,Friday,Cloudy,Concert,70
3,Tuesday,Cloudy,Concert,70
11,Friday,Rain,Festival,59
3,Tuesday,Rain,Concert,40
3,Saturday,Clear,Festival,79
21,Friday,Rain,Festival,61
5,Thursday,Rain,Sports,49
21,Sunday,Clear,NoEvent,100
14,Tuesday,Rain,Sports,50
20,Saturday,Cloudy,Concert,93
4,Friday,Cloudy,Concert,64
6,Thursday,Clear,Concert,50
1,Monday,Cloudy,Sports,53
11,Saturday,Cloudy,Festival,89
13,Monday,Rain,Concert,58
20,Saturday,Clear,NoEvent,100
4,Monday,Clear,NoEvent,59
19,Sunday,Cloudy,Concert,93
15,Friday,Cloudy,Festival,62
9,Wednesday,Cloudy,Sports,52
16,Monday,Rain,Sports,48
18,Saturday,Clear,Concert,92
18,Saturday,Cloudy,NoEvent,97
12,Friday,Rain,Concert,57
19,Saturday,Rain,Concert,80
5,Monday,Cloudy,Festival,68
20,Thursday,Clear,Sports,82
13,Tuesday,Rain,Festival,46
3,Sunday,Rain,Festival,75
15,Friday,Clear,Concert,70
1,Thursday,Rain,NoEvent,56
9,Monday,Rain,Festival,55
18,Saturday,Clear,Sports,92
15,Wednesday,Rain,Concert,46
18,Wednesday,Cloudy,Concert,85
20,Thursday,Cloudy,Concert,79
14,Monday,Cloudy,Sports,62
10,Wednesday,Cloudy,Sports,50
4,Monday,Rain,Festival,49
21,Thursday,Clear,Concert,88
18,Monday,Rain,Festival,66
18,Tuesday,Cloudy,Concert,73
21,Thursday,Clear,Festival,80
1,Sunday,Rain,NoEvent,79
6,Wednesday,Rain,Concert,57
5,Tuesday,Clear,Festival,58
16,Tuesday,Cloudy,Sports,63
9,Tuesday,Cloudy,Sports,64
15,Thursday,Rain,Festival,48
20,Monday,Clear,Sports,86
1,Wednesday,Cloudy,Festival,67
9,Saturday,Cloudy,Festival,83
3,Friday,Cloudy,Festival,57
2,Friday,Cloudy,Festival,58
8,Sunday,Clear,Concert,72
17,Wednesday,Clear,Sports,71
0,Monday,Clear,NoEvent,58
2,Thursday,Rain,NoEvent,41
18,Wednesday,Cloudy,Sports,81
15,Tuesday,Clear,NoEvent,52
11,Monday,Rain,NoEvent,55
17,Friday,Clear,Concert,89
6,Tuesday,Clear,Concert,56
21,Sunday,Rain,Festival,97
16,Wednesday,Rain,Sports,55
12,Friday,Cloudy,NoEvent,70
0,Friday,Rain,NoEvent,51
18,Tuesday,Clear,Concert,73
21,Friday,Rain,Concert,79
13,Monday,Rain,Sports,47
12,Thursday,Clear,NoEvent,59
12,Thursday,Rain,Festival,50
7,Saturday,Rain,Concert,76
5,Thursday,Cloudy,Festival,66
2,Thursday,Rain,NoEvent,48
17,Saturday,Cloudy,NoEvent,93
20,Monday,Cloudy,Festival,84
9,Saturday,Clear,Festival,73
11,Monday,Clear,Festival,67
8,Monday,Cloudy,Festival,70
17,Monday,Clear,Festival,82
12,Thursday,Rain,Festival,42
9,Tuesday,Cloudy,Festival,59
8,Saturday,Clear,Concert,79
22,Tuesday,Cloudy,Festival,56
22,Wednesday,Cloudy,NoEvent,67
2,Tuesday,Rain,Festival,57
19,Wednesday,Rain,Festival,61
16,Wednesday,Cloudy,NoEvent,56
22,Friday,Clear,NoEvent,54
21,Sunday,Rain,Festival,93
2,Tuesday,Rain,NoEvent,43
8,Thursday,Clear,Sports,66
13,Monday,Cloudy,Sports,53
10,Thursday,Rain,Concert,53
3,Monday,Rain,NoEvent,46
19,Sunday,Clear,NoEvent,100
8,Saturday,Clear,Sports,74
22,Tuesday,Clear,Concert,52
6,Thursday,Clear,Concert,52
5,Sunday,Cloudy,NoEvent,79
8,Wednesday,Rain,Concert,53
2,Thursday,Clear,NoEvent,60
19,Friday,Cloudy,NoEvent,78
13,Tuesday,Clear,Concert,67
23,Tuesday,Rain,NoEvent,43
13,Wednesday,Rain,Concert,42
9,Wednesday,Cloudy,Sports,52
20,Sunday,Cloudy,Concert,100
1,Wednesday,Cloudy,Sports,50
3,Friday,Cloudy,Festival,69
23,Saturday,Rain,Concert,62
16,Tuesday,Rain,NoEvent,41
3,Saturday,Clear,Concert,73
13,Friday,Cloudy,Festival,65
15,Tuesday,Clear,Sports,62
17,Friday,Clear,Sports,75
22,Thursday,Clear,Concert,55
3,Sunday,Clear,Sports,83
9,Friday,Cloudy,NoEvent,68
19,Sunday,Cloudy,Festival,95
13,Thursday,Cloudy,Concert,58
19,Wednesday,Cloudy,Sports,75
9,Monday,Cloudy,Festival,55
2,Wednesday,Clear,Sports,55
11,Saturday,Cloudy,Concert,77
2,Wednesday,Clear,Festival,66
5,Sunday,Rain,Concert,66
9,Wednesday,Rain,Festival,59
21,Saturday,Cloudy,NoEvent,96
15,Thursday,Rain,Sports,54
13,Wednesday,Rain,Festival,47
12,Tuesday,Clear,Festival,62
6,Wednesday,Cloudy,Concert,60
18,Sunday,Clear,Concert,99
16,Thursday,Clear,Festival,58
6,Saturday,Rain,Concert,70
15,Tuesday,Rain,Festival,55
1,Saturday,Rain,NoEvent,76
10,Tuesday,Clear,Concert,70
15,Tuesday,Cloudy,Concert,68
11,Wednesday,Rain,NoEvent,60
7,Sunday,Cloudy,Festival,87
4,Saturday,Rain,Sports,70
0,Thursday,Cloudy,Festival,63
5,Tuesday,Cloudy,Festival,64
21,Sunday,Clear,Sports,100
8,Sunday,Cloudy,Sports,82
10,Thursday,Clear,Festival,51
3,Tuesday,Clear,Sports,56
0,Saturday,Clear,NoEvent,79
11,Tuesday,Cloudy,NoEvent,59
2,Tuesday,Clear,Concert,69
10,Saturday,Rain,Festival,68
20,Sunday,Rain,Concert,89
6,Thursday,Rain,Festival,42
21,Wednesday,Clear,Sports,86
10,Sunday,Clear,NoEvent,84
22,Saturday,Rain,NoEvent,73
7,Monday,Rain,Sports,59
18,Thursday,Cloudy,Concert,89
15,Thursday,Cloudy,Sports,61
4,Monday,Rain,Festival,56
16,Wednesday,Rain,Festival,48
2,Thursday,Clear,Concert,65
20,Thursday,Clear,Sports,79
8,Friday,Cloudy,Concert,63
8,Wednesday,Clear,Festival,53
1,Saturday,Clear,Sports,78
16,Saturday,Cloudy,Sports,86
7,Tuesday,Cloudy,NoEvent,64
11,Tuesday,Rain,NoEvent,49
4,Monday,Cloudy,Concert,65
14,Monday,Cloudy,NoEvent,62
6,Monday,Clear,Festival,53
20,Friday,Rain,Sports,68
10,Sunday,Rain,NoEvent,79
21,Tuesday,Clear,NoEvent,76
20,Saturday,Rain,Festival,84
9,Thursday,Cloudy,NoEvent,50
9,Monday,Cloudy,Sports,65
16,Friday,Rain,Concert,53
22,Sunday,Cloudy,Concert,76
11,Saturday,Clear,Concert,79
6,Sunday,Cloudy,NoEvent,89
22,Friday,Clear,Festival,69
5,Monday,Rain,Concert,54
1,Monday,Clear,NoEvent,52
13,Tuesday,Cloudy,Sports,65
0,Wednesday,Cloudy,Sports,55
5,Tuesday,Cloudy,Festival,51
9,Monday,Cloudy,Concert,62
19,Thursday,Rain,Festival,68
1,Friday,Clear,NoEvent,52
12,Monday,Rain,Sports,45
19,Sunday,Clear,Concert,97
16,Friday,Rain,Concert,47
5,Monday,Clear,Sports,50
19,Tuesday,Rain,Festival,60
12,Monday,Rain,NoEvent,40
16,Wednesday,Clear,NoEvent,52
0,Saturday,Clear,Concert,89
1,Saturday,Rain,Concert,62
18,Sunday,Rain,Sports,81
7,Saturday,Clear,Sports,79
10,Monday,Rain,Concert,43
6,Friday,Cloudy,Sports,53
22,Wednesday,Cloudy,NoEvent,52
12,Friday,Clear,Sports,57
6,Saturday,Cloudy,NoEvent,88
0,Thursday,Rain,Concert,49
9,Sunday,Cloudy,Sports,88
23,Saturday,Clear,NoEvent,73
21,Wednesday,Clear,NoEvent,90
11,Thursday,Rain,Sports,57
14,Monday,Clear,Festival,63
3,Thursday,Rain,Sports,52
18,Thursday,Cloudy,Sports,82
3,Friday,Rain,Sports,40
12,Thursday,Cloudy,NoEvent,62
11,Friday,Clear,Festival,60
18,Wednesday,Cloudy,Sports,76
1,Friday,Clear,Sports,68
14,Monday,Rain,NoEvent,47
16,Saturday,Rain,Concert,66
7,Wednesday,Clear,NoEvent,64
21,Sunday,Cloudy,Concert,100
2,Saturday,Rain,Festival,74
20,Sunday,Clear,Sports,100
13,Wednesday,Rain,Concert,49
6,Tuesday,Clear,Concert,66
7,Tuesday,Rain,NoEvent,40
13,Tuesday,Cloudy,NoEvent,61
3,Saturday,Rain,NoEvent,72
17,Saturday,Cloudy,NoEvent,100
2,Sunday,Rain,Concert,63
23,Wednesday,Clear,Concert,65
13,Saturday,Cloudy,Sports,80
0,Thursday,Clear,NoEvent,54
9,Sunday,Rain,Festival,61
11,Thursday,Cloudy,Festival,53
22,Friday,Rain,NoEvent,58
22,Saturday,Cloudy,Sports,70
3,Thursday,Clear,NoEvent,50
7,Friday,Rain,Festival,49
5,Sunday,Clear,Concert,74
13,Tuesday,Rain,Festival,58
3,Monday,Clear,Sports,65
16,Friday,Rain,Festival,59
14,Monday,Clear,Concert,52
2,Wednesday,Cloudy,Festival,61
2,Saturday,Rain,Sports,66
7,Tuesday,Rain,Festival,44
7,Monday,Rain,Concert,46
13,Wednesday,Clear,NoEvent,68
15,Saturday,Clear,NoEvent,81
22,Tuesday,Rain,NoEvent,50
18,Thursday,Cloudy,Concert,82
9,Monday,Clear,Concert,57
5,Sunday,Clear,Festival,77
2,Friday,Rain,Sports,55
0,Monday,Cloudy,Sports,55
20,Friday,Cloudy,Festival,82
12,Friday,Rain,Sports,54
0,Friday,Clear,NoEvent,58
23,Thursday,Rain,Sports,59
1,Monday,Rain,Festival,51
17,Sunday,Rain,NoEvent,82
9,Sunday,Rain,Festival,66
2,Tuesday,Cloudy,NoEvent,66
6,Sunday,Clear,NoEvent,77
19,Thursday,Clear,NoEvent,89
14,Thursday,Clear,Sports,62
18,Wednesday,Clear,Festival,70
8,Sunday,Cloudy,NoEvent,86
12,Saturday,Rain,Concert,63
12,Tuesday,Clear,Festival,68
18,Saturday,Clear,NoEvent,100
3,Monday,Rain,Sports,49
5,Tuesday,Clear,Festival,50
5,Tuesday,Rain,Festival,48
6,Monday,Rain,NoEvent,40
15,Friday,Clear,Concert,57
2,Sunday,Rain,Festival,63
6,Sunday,Rain,Concert,67
15,Wednesday,Rain,Concert,50
11,Friday,Clear,NoEvent,58
18,Sunday,Clear,NoEvent,100
17,Monday,Rain,Concert,63
8,Friday,Rain,NoEvent,42
7,Friday,Cloudy,Concert,61
21,Thursday,Rain,Concert,78
20,Friday,Cloudy,Concert,80
20,Tuesday,Rain,Festival,73
8,Sunday,Cloudy,Concert,76
19,Sunday,Cloudy,Festival,97
9,Sunday,Cloudy,Sports,85
7,Thursday,Rain,NoEvent,49
2,Monday,Rain,Concert,42
12,Tuesday,Cloudy,Sports,64
21,Tuesday,Rain,Sports,73
15,Saturday,Clear,Sports,81
16,Wednesday,Cloudy,Festival,65
17,Saturday,Clear,NoEvent,93
14,Monday,Rain,Festival,52
18,Friday,Rain,Sports,70
4,Thursday,Clear,NoEvent,53
0,Wednesday,Cloudy,Festival,61
1,Friday,Cloudy,NoEvent,57
8,Monday,Rain,Festival,41
12,Saturday,Rain,Concert,72
20,Monday,Clear,Sports,82
8,Wednesday,Clear,Concert,55
6,Sunday,Clear,NoEvent,75
9,Wednesday,Clear,NoEvent,56
1,Friday,Clear,Concert,57
11,Thursday,Cloudy,NoEvent,70
8,Saturday,Cloudy,Concert,73
6,Thursday,Clear,Sports,61
9,Sunday,Clear,Sports,79
6,Friday,Clear,Concert,69
13,Wednesday,Cloudy,Festival,69
0,Wednesday,Rain,NoEvent,58
6,Sunday,Cloudy,NoEvent,74
3,Tuesday,Clear,Concert,60
8,Thursday,Clear,NoEvent,61
18,Sunday,Cloudy,Concert,90
4,Saturday,Cloudy,NoEvent,70
4,Sunday,Clear,NoEvent,84
22,Wednesday,Cloudy,Sports,54
7,Friday,Rain,Festival,46
5,Wednesday,Clear,Concert,51
15,Friday,Cloudy,NoEvent,58
6,Tuesday,Cloudy,Sports,53
20,Wednesday,Cloudy,NoEvent,83
13,Friday,Rain,Sports,56
19,Wednesday,Cloudy,NoEvent,70
23,Monday,Rain,Concert,45
23,Wednesday,Cloudy,Festival,66
12,Friday,Rain,NoEvent,59
6,Saturday,Clear,NoEvent,72
11,Monday,Cloudy,Sports,60
9,Saturday,Clear,Concert,89
3,Friday,Rain,NoEvent,51
7,Thursday,Rain,NoEvent,46
2,Thursday,Rain,Concert,42
7,Sunday,Rain,Festival,66
2,Wednesday,Clear,Sports,56
7,Sunday,Cloudy,Concert,70
6,Monday,Cloudy,Concert,52
3,Friday,Cloudy,Concert,68
15,Friday,Cloudy,Concert,50
10,Friday,Cloudy,Sports,70
0,Wednesday,Clear,NoEvent,53
5,Monday,Cloudy,Concert,54
8,Friday,Rain,Festival,44
18,Friday,Cloudy,Concert,73
14,Friday,Cloudy,Concert,69
22,Saturday,Cloudy,Sports,76
15,Thursday,Clear,Concert,56
23,Sunday,Clear,Festival,75
19,Saturday,Rain,NoEvent,85
12,Wednesday,Rain,Sports,54
22,Wednesday,Cloudy,Concert,60
22,Friday,Rain,Festival,50
12,Wednesday,Clear,Sports,65
23,Saturday,Cloudy,Sports,89
18,Friday,Clear,NoEvent,90
2,Friday,Clear,NoEvent,61
10,Friday,Clear,Festival,65
10,Saturday,Rain,Sports,67
0,Sunday,Rain,NoEvent,77
2,Monday,Clear,NoEvent,67
8,Sunday,Clear,Festival,81
22,Monday,Clear,Festival,65
6,Friday,Cloudy,Sports,53
22,Monday,Clear,Festival,51
18,Tuesday,Cloudy,NoEvent,88
4,Thursday,Clear,NoEvent,56
17,Monday,Cloudy,Concert,83
23,Tuesday,Clear,Concert,50
21,Wednesday,Clear,Concert,73
11,Wednesday,Rain,Concert,49
22,Saturday,Rain,Concert,64
5,Saturday,Rain,Festival,60
20,Sunday,Cloudy,Concert,97
0,Thursday,Cloudy,Festival,64
15,Tuesday,Rain,Concert,41
5,Saturday,Rain,Concert,77
6,Thursday,Clear,Sports,64
3,Friday,Rain,Sports,40
21,Monday,Rain,NoEvent,73
16,Sunday,Rain,Concert,65
6,Monday,Clear,Sports,52
14,Sunday,Clear,NoEvent,88
19,Wednesday,Rain,Festival,78
20,Friday,Rain,Concert,75
17,Tuesday,Rain,NoEvent,80
4,Friday,Clear,NoEvent,56
12,Friday,Clear,NoEvent,59
15,Wednesday,Clear,Festival,70
19,Tuesday,Rain,Sports,61
15,Friday,Rain,Concert,57
15,Friday,Cloudy,Festival,53
9,Friday,Rain,Concert,53
11,Friday,Cloudy,Festival,70
14,Thursday,Cloudy,Sports,64
16,Friday,Cloudy,Concert,50
10,Sunday,Cloudy,Festival,85
1,Tuesday,Clear,NoEvent,62
8,Wednesday,Cloudy,Sports,55
8,Wednesday,Rain,Festival,42
23,Wednesday,Clear,Sports,66
0,Tuesday,Rain,Concert,54
6,Saturday,Rain,NoEvent,70
2,Wednesday,Clear,Concert,50
13,Saturday,Rain,Sports,68
6,Friday,Rain,NoEvent,59
18,Saturday,Clear,Sports,100
22,Friday,Cloudy,Sports,55
8,Monday,Rain,NoEvent,58
11,Thursday,Clear,Festival,63
20,Saturday,Cloudy,Festival,100
22,Wednesday,Clear,Concert,66
9,Tuesday,Cloudy,Concert,67
1,Wednesday,Clear,Festival,56
2,Thursday,Clear,Concert,50
1,Thursday,Rain,NoEvent,53
4,Sunday,Clear,Sports,81
20,Sunday,Cloudy,NoEvent,100
18,Tuesday,Cloudy,NoEvent,84
7,Sunday,Clear,Festival,81
0,Friday,Clear,NoEvent,52
19,Wednesday,Clear,Sports,76
14,Friday,Clear,Festival,62
11,Sunday,Rain,Festival,70
9,Wednesday,Clear,Concert,60
9,Friday,Clear,Sports,62
6,Thursday,Rain,NoEvent,45
8,Thursday,Rain,NoEvent,54
3,Saturday,Cloudy,Sports,88
8,Monday,Clear,Sports,54
5,Wednesday,Clear,NoEvent,52
18,Sunday,Clear,Concert,100
23,Saturday,Rain,Sports,76
7,Sunday,Clear,NoEvent,70
0,Saturday,Rain,Concert,68
6,Tuesday,Cloudy,Sports,54
6,Saturday,Clear,Festival,83
